,brand,model,price,year,kilometer,fuel,gear
8909,Skoda,Rapid,7790,2013,186000,Bensiini,Manuaali
8910,Volkswagen,Caddy,5990,2007,140000,Bensiini,Manuaali
8911,Skoda,"Octavia 1,9TD '00",500,2000,935000,Diesel,Manuaali
8912,Skoda,Fabia,18990,2020,13000,Bensiini,Manuaali
8913,SEAT,Altea,3950,2005,221000,Bensiini,Manuaali
8914,Volvo,V90,33900,2018,174000,Diesel,Automaatti
8915,Land Rover,Range Rover Sport,51900,2016,105000,Diesel,Automaatti
8916,Fiat,Stilo,1990,2002,145500,Bensiini,Manuaali
8918,Honda,CR-V,10480,2007,210000,Bensiini,Manuaali
8919,Audi,A6,22900,2012,225000,Diesel,Automaatti
8920,Audi,A4,27800,2018,121000,Diesel,Automaatti
8921,Volvo,V70,16000,2012,165000,Diesel,Automaatti
8922,Mini,Cooper,7900,2007,167000,Bensiini,Manuaali
8923,Mercedes-Benz,E 220,32800,2016,146000,Diesel,Automaatti
8924,Toyota,Avensis,3990,2003,230000,Bensiini,-
8925,Honda,Civic,16990,2016,53000,Bensiini,Manuaali
8926,Audi,A6,24500,2011,200500,Bensiini,Automaatti
8927,Volvo,XC60,43900,2017,131000,Diesel,Automaatti
8928,Renault,Laguna,1900,1998,172000,Bensiini,-
8929,Volvo,XC90,59999,2018,62000,Hybridi,Automaatti
8930,Ford,Kuga,43997,2021,1,Hybridi,Automaatti
8931,BMW,M-mallit,109800,2018,34000,Bensiini,Automaatti
8932,Honda,CR-V,17900,2012,95000,Bensiini,Automaatti
8933,KIA,Sorento,16900,2012,132000,Diesel,Automaatti
8934,Volvo,V60,19900,2015,204000,Diesel,Automaatti
8935,Opel,Insignia,35800,2020,3000,Bensiini,Automaatti
8936,Ford,Focus,24990,2020,13000,Bensiini,Manuaali
8937,Volkswagen,Passat,13000,2013,210000,Diesel,Automaatti
8938,Toyota,Corolla,4950,2006,165000,Bensiini,Manuaali
8939,Ford,Focus,790,0,350000,Bensiini,-
8940,Mercedes-Benz,A-sarja,1890,2003,170000,Bensiini,Manuaali
8941,Honda,Accord,5850,2009,309000,Diesel,Manuaali
8942,Toyota,Auris,16200,2017,58000,Bensiini,Manuaali
8943,Ford,Mondeo,3990,2009,262000,Diesel,Manuaali
8944,Volvo,V60,35490,0,50000,Diesel,Manuaali
8945,Honda,CR-V,5000,2006,335000,Diesel,Manuaali
8946,Volkswagen,Golf,12350,2017,187000,Diesel,Automaatti
8947,Opel,Corsa,9590,2016,44000,Bensiini,Manuaali
8948,Skoda,Octavia,21980,2017,24000,Bensiini,Automaatti
8949,KIA,Soul,43900,2020,6000,Sähkö,Automaatti
8950,Toyota,Yaris,12900,2016,56000,Bensiini,Manuaali
8951,Ford,Mondeo,550,2003,308100,Bensiini,Manuaali
8952,Datsun,Bluebird 1964,3200,1960,96200,Bensiini,Manuaali
8953,Audi,A3,21900,2015,69000,Hybridi,Automaatti
8954,BMW,528,24890,2012,103000,Bensiini,Automaatti
8955,Peugeot,206,2200,2006,162593,Bensiini,Manuaali
8956,Dacia,Duster,24600,2021,2000,Bensiini,Manuaali
8957,Volkswagen,Jetta,2950,2007,250500,Bensiini,Manuaali
8958,Mercedes-Benz,V 250,92500,2019,47000,Diesel,Automaatti
8959,Audi,A3,3950,2009,349000,Diesel,Manuaali
8960,Citroen,Xsara,1690,2004,302000,-,-
8962,Audi,A4,4500,2003,250000,Bensiini,Manuaali
8963,Volvo,S90,46870,2019,87000,Hybridi,Automaatti
8964,Toyota,Corolla,36480,0,3000,Hybridi,Automaatti
8965,Audi,A4,12980,2011,161000,Bensiini,Manuaali
8966,Renault,Scenic,1890,2005,154200,Bensiini,Manuaali
8967,Saab,9-5,1700,2006,391000,Bensiini,Manuaali
8968,Skoda,Superb,26690,2017,70000,Bensiini,Automaatti
8969,Volkswagen,Polo,4600,2010,205000,Bensiini,Manuaali
8970,Opel,Ampera,15700,2013,127000,-,Automaatti
8971,Volvo,V40,20200,2018,61000,Diesel,Automaatti
8972,Volvo,V70,2300,2002,520000,Diesel,Automaatti
8973,Nissan,Qashqai,18990,2018,23000,Bensiini,Manuaali
8974,Mercedes-Benz,E 270,4900,2004,321000,Diesel,Automaatti
8975,Volvo,S60,6950,2007,246000,Bensiini,Automaatti
8976,Volkswagen,Tiguan,27890,2017,139000,Diesel,Automaatti
8977,Fiat,Punto,850,2005,196000,Bensiini,Manuaali
8978,Audi,RS6,104800,2015,87000,Bensiini,Automaatti
8979,Volkswagen,Polo,17500,2019,29000,Bensiini,Automaatti
8980,Lexus,IS,26700,2014,87000,Hybridi,Automaatti
8982,Renault,Megane,1400,2000,88000,Bensiini,Manuaali
8983,KIA,Rio,16500,2021,0,Bensiini,Manuaali
8984,Nissan,Micra,6400,2014,113000,Bensiini,Manuaali
8985,Toyota,RAV4,26900,2015,62000,Bensiini,Automaatti
8986,Toyota,Yaris,13900,2017,56000,Bensiini,Automaatti
8987,Toyota,Corolla,8390,2007,138000,Bensiini,Manuaali
8989,Volkswagen,Passat,17400,2015,74000,Bensiini,Manuaali
8990,Renault,Megane,5790,2010,204000,Bensiini,Manuaali
8991,Mercedes-Benz,C 300,49900,2020,15000,Hybridi,Automaatti
8992,Chrysler,Voyager-sarja,400,2003,408000,Bensiini,Automaatti
8993,Mercedes-Benz,SLC,12000,1970,185000,Bensiini,Automaatti
8994,Audi,S3,33800,2014,103000,Bensiini,Automaatti
8995,Mercedes-Benz,C 200,13900,2012,230000,Diesel,Automaatti
8996,Mini,Countryman,31900,2019,27000,Hybridi,Automaatti
8997,Peugeot,208,11950,2018,34000,Bensiini,Manuaali
8998,BMW,5-sarja,1000,1998,570000,Diesel,Automaatti
8999,Toyota,Carina,2250,1997,199000,Bensiini,Manuaali
9000,Mercedes-Benz,E-sarja,19900,2011,124000,Diesel,Automaatti
9001,Ford,Focus,3249,2006,169000,Bensiini,-
9002,Mitsubishi,ASX,8390,2012,229000,Bensiini,Manuaali
9003,Mercedes-Benz,C 32 AMG,8900,2001,276000,Bensiini,Automaatti
9004,BMW,X3,58900,2020,7000,Diesel,Automaatti
9005,Mercedes-Benz,C 180,17800,2010,121000,Bensiini,Automaatti
9006,Toyota,RAV4,27890,2016,96000,Hybridi,Automaatti
9007,Toyota,Corolla,3000,2008,250000,Diesel,Manuaali
9008,Mercedes-Benz,S 350,59900,2014,104000,Diesel,Automaatti
9009,BMW,545,13890,2005,194000,Bensiini,Automaatti
9010,Audi,A4,13500,2010,196000,Bensiini,Automaatti
9011,BMW,6-sarja,13500,2004,215000,Bensiini,Automaatti
9012,Ford,Focus,15900,2017,61000,Bensiini,Automaatti
9013,Opel,Astra,10800,2015,118000,Bensiini,Automaatti
9014,Chevrolet,Camaro,8980,1995,121000,Bensiini,Manuaali
9015,Volkswagen,T-Roc,33900,2021,8500,Bensiini,Automaatti
9016,Mercedes,Benz slk,4500,1998,260000,Bensiini,Manuaali
9017,Saab,9-5,1800,1999,348000,Bensiini,Automaatti
9018,KIA,Sorento,59600,2021,0,-,Automaatti
9019,BMW,530,9900,2006,255000,Diesel,Automaatti
9020,Citroen,C4,9900,2013,80000,Bensiini,Automaatti
9021,Mazda,2,10880,2017,37000,Bensiini,Manuaali
9022,Opel,Astra,11500,2011,95000,Bensiini,Automaatti
9023,Toyota,Avensis,17000,2015,71000,Bensiini,Automaatti
9024,Audi,Q7,51900,2016,102000,Diesel,Automaatti
9025,Hyundai,Trajet,1000,2006,424000,Diesel,Manuaali
9026,Mercedes-Benz,A 140,2399,2003,146000,Bensiini,Manuaali
9027,Peugeot,308,1990,2008,399000,Diesel,Manuaali
9028,Audi,Q8,114800,2018,47800,Hybridi,Automaatti
9030,Skoda,Octavia,27990,2016,56000,Bensiini,Automaatti
9031,Mercedes-Benz,GLA 200,22990,2014,154000,Diesel,Automaatti
9032,Nissan,Qashqai,20990,2019,54000,Bensiini,Automaatti
9033,Skoda,Fabia,10990,2017,87000,Bensiini,Manuaali
9034,Toytota,Auris 1.4D4D manuaal,2250,2007,361200,Diesel,Manuaali
9035,Volvo,V40,14800,2015,75600,Diesel,Manuaali
9036,Toyota,Corolla,27400,2019,24000,Hybridi,Automaatti
9037,Skoda,Kodiaq,37000,2018,117000,Diesel,Automaatti
9038,Audi,Q3,50900,2021,2000,Hybridi,Automaatti
9039,Volvo,XC90,53700,2016,108000,Hybridi,Automaatti
9040,Skoda,Octavia,18900,2017,151000,Diesel,Automaatti
9041,Skoda,Octavia,18900,2017,151000,Diesel,Automaatti
9042,BMW,118,11990,2008,180000,Bensiini,Manuaali
9043,Toyota,Yaris,17280,2019,9000,Bensiini,Automaatti
9044,Ford,Explorer,84922,2021,10,Hybridi,Automaatti
9045,Toyota,Yaris,13800,2015,108000,Hybridi,Automaatti
9046,Ford,Kuga,43997,2021,1,Hybridi,Automaatti
9047,KIA,Stonic,25600,2021,0,-,Automaatti
9048,Toyota,Yaris,3790,2003,170800,Bensiini,Manuaali
9049,Mercedes-Benz,E 350,39980,2017,168000,Diesel,Automaatti
9050,BMW,X5,12900,2008,397000,Diesel,Automaatti
9051,Toyota,Avensis,15350,2013,185000,Bensiini,Automaatti
9052,Dodge,Nitro,5600,2008,177000,Diesel,Automaatti
9053,SEAT,Leon,13900,2016,187000,Diesel,Manuaali
9054,Nissan,Qashqai,5870,2008,243000,Bensiini,Manuaali
9055,Hyundai,IONIQ,21900,2018,17000,Hybridi,Automaatti
9056,Peugeot,307,1990,2007,240000,Bensiini,Manuaali
9057,Mercedes-Benz,E 320,8800,2003,234000,Diesel,Automaatti
9058,Audi,A4,1800,0,503000,Diesel,Manuaali
9059,Skoda,Octavia,15800,2015,87000,Bensiini,Manuaali
9060,Skoda,Octavia,4990,2007,342300,Diesel,Manuaali
9061,Volkswagen,Passat,20900,2018,90000,Diesel,Automaatti
9063,Mercedes-Benz,E-sarja,6950,2007,317800,Diesel,Automaatti
9064,Mercedes-Benz,A 140,2499,2003,282000,Bensiini,Manuaali
9065,KIA,Sportage,2500,2008,280000,Diesel,Manuaali
9066,Audi,Q3,50800,2021,5000,Hybridi,Automaatti
9068,SEAT,Toledo,8590,2014,75000,Bensiini,Manuaali
9069,Volkswagen,Tiguan,25400,2015,106754,Diesel,Automaatti
9070,Toyota,Auris,20900,2018,33000,Hybridi,Automaatti
9071,Peugeot,208,8900,2017,78000,Bensiini,Manuaali
9072,Peugeot,3008,19900,2018,207000,Diesel,Automaatti
9073,Ford,Kuga,44152,2021,1,Hybridi,Automaatti
9074,KIA,Rio,9900,2016,60000,Bensiini,Manuaali
9075,SEAT,Ibiza,8990,2014,37000,Bensiini,Manuaali
9076,Ford,Galaxy,3900,2005,256000,Bensiini,Manuaali
9078,Saab,9-3,2490,2004,280000,Bensiini,Automaatti
9079,Mitsubishi,Outlander,27790,2017,89000,Hybridi,Automaatti
9080,Mercedes-Benz,C 180,33500,2018,50000,Bensiini,Automaatti
9081,Audi,Q7,65900,2018,110000,Hybridi,Automaatti
9082,Honda,CR-V,28890,2015,69000,Bensiini,Automaatti
9083,Opel,Astra,11480,2015,127000,Diesel,Manuaali
9084,Ford,Focus,22900,2020,9000,Bensiini,Manuaali
9085,Peugeot,508,8980,2014,208000,Diesel,Automaatti
9086,Ford,Kuga,45600,2021,3000,Hybridi,Automaatti
9087,Opel,Zafira,3950,2006,191700,Bensiini,Automaatti
9088,207,farkku,2400,2009,300000,-,-
9089,Opel,Insignia,8900,2010,213000,Bensiini,Manuaali
9090,Honda,CR-V,8590,2009,312000,Bensiini,Automaatti
9091,Mercedes-Benz,GL 320,24990,2007,233000,Bensiini,Automaatti
9092,Peugeot,207,2500,0,185000,-,-
9093,Toyota,Corolla,20400,2019,153000,Hybridi,Automaatti
9094,KIA,Pro_cee'd,30900,2021,1000,Hybridi,Automaatti
9096,Ford,Kuga,43997,2021,1,Hybridi,Automaatti
9097,BMW,316,14790,2014,241000,Diesel,Automaatti
9098,BMW,318,10890,2008,188000,Bensiini,Manuaali
9099,SEAT,Leon,9650,2017,280000,Diesel,Automaatti
9100,Porsche,Cayenne,18900,2007,214000,Bensiini,Automaatti
9101,Skoda,Octavia,12550,2014,299000,Diesel,Automaatti
9103,Hyundai,Tucson,19990,2016,146000,Diesel,Manuaali
9104,Opel,Corsa,13900,2019,37000,Bensiini,Manuaali
9106,Volvo,XC40,47800,2020,21000,Diesel,Automaatti
9107,Mini,Clubman R55 Cooper S *vähän ajettu* vm 2007,7900,2007,111680,Bensiini,Manuaali
9108,Toyota,Verso,11890,2010,136000,Bensiini,Manuaali
9109,Toyota,Verso,37900,2017,95000,Diesel,Automaatti
9110,Opel,Astra,4950,2011,242000,Bensiini,Manuaali
9112,Subaru,Levorg,23990,2016,77000,Bensiini,Automaatti
9113,Skoda,Fabia,1200,2002,300500,Diesel,Manuaali
9114,BMW,320,46900,2020,5000,Diesel,Automaatti
9115,BMW,X5,43900,2014,126000,Diesel,Automaatti
9117,Mercedes-Benz,E 220,9950,1992,217000,Bensiini,Automaatti
9118,Volvo,S60,12880,2012,122000,Diesel,Manuaali
9119,Volkswagen,Polo,2950,2007,150000,Bensiini,Manuaali
9120,Mazda,3,19990,2018,33000,Bensiini,Automaatti
9121,Skoda,Octavia,7990,2012,202000,Bensiini,Manuaali
9122,BMW,523,9900,2007,205000,Bensiini,Automaatti
9124,Ford,Fiesta,8490,2015,93000,Bensiini,Manuaali
9125,Opel,Astra,20990,2019,51000,Bensiini,Automaatti
9126,Mercedes-Benz,Sprinter,59900,2018,122000,Diesel,Automaatti
9127,Ford,Explorer,85184,2021,10,Hybridi,Automaatti
9128,Toyota,Yaris,12490,2012,79000,Bensiini,Automaatti
9129,Toyota,Avensis,11780,2011,173000,Bensiini,Manuaali
9130,Ford,Focus,13880,2017,107000,Bensiini,Manuaali
9131,Audi,A4,7900,2010,277000,Diesel,Manuaali
9132,Jeep,Compass,10900,2011,167000,Bensiini,Manuaali
9133,Toyota,Land Cruiser,14900,2006,326000,Diesel,Automaatti
9134,Land Rover,Range Rover Evoque,29900,2012,141900,Bensiini,Automaatti
9135,Nissan,Juke,7800,2010,180000,Bensiini,Manuaali
9136,Toyota,Auris,19680,2017,51000,Hybridi,Automaatti
9137,Mercedes-Benz,E 220,45800,2017,74000,Diesel,Automaatti
9138,Tesla,Model S,66850,2017,57000,Sähkö,Automaatti
9139,Mercedes-Benz,C 180,32800,2018,31000,Bensiini,Automaatti
9140,Jaguar,XE,19800,2016,112000,Diesel,Automaatti
9141,Skoda,Octavia,3890,2010,256000,Diesel,Automaatti
9142,Toyota,RAV4,30990,2019,71000,Hybridi,Automaatti
9143,Volvo,S60,4900,2008,302000,Diesel,Automaatti
9144,Mercedes-Benz,B-sarja,9200,2009,114600,Bensiini,Manuaali
9145,Audi,Q5,13990,2009,275000,Diesel,Automaatti
9146,Opel,Zafira Tourer,7890,2013,249000,Diesel,Manuaali
9147,Suzuki,SX4,23480,2018,20300,Bensiini,Automaatti
9148,Renault,Megane,1350,2002,217967,Bensiini,Manuaali
9149,Mercedes-Benz,B 180,14700,2014,160000,Bensiini,Automaatti
9150,BMW,320,41400,2020,37000,Bensiini,Automaatti
9151,Chevrolet,Kalos,1970,2008,154000,Bensiini,Manuaali
9152,Mercedes-Benz,E-sarja,15900,2012,281000,Diesel,Automaatti
9153,Ford,Fiesta,15890,2018,45000,Bensiini,Manuaali
9154,Peugeot,607,2350,2001,219000,Diesel,Manuaali
9155,Ford,Focus,3880,2009,252000,Bensiini,Manuaali
9157,Volvo,XC70,14980,2008,186000,Diesel,Automaatti
9158,Volvo,V40,16790,2016,125000,Diesel,Automaatti
9159,Lexus,IS,5400,2008,236000,Diesel,Manuaali
9160,Volvo,XC90,44400,2016,182000,Diesel,Automaatti
9161,Volkswagen,Passat,44900,2020,19000,Hybridi,Automaatti
9162,Volkswagen,T-Roc,38900,2020,1000,Bensiini,Automaatti
9163,Volvo,S90,47800,2018,57000,Hybridi,Automaatti
9164,Opel,Mokka,16800,2016,73000,Bensiini,Automaatti
9165,Volkswagen,Passat,37400,2020,19000,Hybridi,Automaatti
9166,Skoda,Fabia,12800,2017,44000,Bensiini,Manuaali
9167,Opel,Astra,4900,2008,198000,Bensiini,Manuaali
9168,Volkswagen,Touran,3680,2008,314000,Diesel,Automaatti
9170,Volvo,V60,14240,2013,224000,-,Automaatti
9171,Nissan,Qashqai,14390,2014,89000,Bensiini,Manuaali
9172,Mercedes-Benz,E 350,32800,2014,126000,Diesel,Automaatti
9173,Volvo,V50,7950,2012,259000,Diesel,Automaatti
9174,Hyundai,i20,6900,2016,129000,Diesel,Manuaali
9176,Volvo,V50,2650,2008,429000,Diesel,Manuaali
9177,Toyota,Corolla,2580,2005,293195,Diesel,Manuaali
9178,Opel,Insignia,18490,2017,84000,Diesel,Automaatti
9179,Dodge,Caliber,3300,2008,18900,Bensiini,Manuaali
9180,KIA,Cerato,1900,2006,232950,Bensiini,Manuaali
9181,Volkswagen,Passat,25900,2016,70000,Bensiini,Automaatti
9182,BMW,118,12890,2008,113000,Bensiini,Manuaali
9183,KIA,Cee'd,3500,2010,285000,Diesel,Automaatti
9185,Toyota,Yaris,12900,2014,87000,Hybridi,Automaatti
9186,Volvo,XC60,68500,2021,2000,Hybridi,Automaatti
9187,Ford,Fiesta,24690,2018,61000,Bensiini,Manuaali
9188,Audi,A6,3590,2006,427000,Diesel,Manuaali
9189,KIA,Sorento,5900,2008,289000,Diesel,Manuaali
9191,Opel,Insignia,32900,2020,5000,Bensiini,Automaatti
9192,Mercedes-Benz,GLC 350,47800,2017,40308,Hybridi,Automaatti
9193,Peugeot,307,1950,2004,185000,Bensiini,Manuaali
9194,Volvo,V40,1000,1999,266000,Bensiini,-
9195,Volvo,XC60,46900,2018,44000,Diesel,Automaatti
9196,SEAT,Altea XL,3900,2010,254000,Diesel,Manuaali
9197,BMW,218,34900,2020,5000,Diesel,Automaatti
9198,Renault,Laguna,1900,2006,288000,Bensiini,Automaatti
9199,Lexus,IS,23900,2015,107000,Bensiini,Automaatti
9200,BMW,5-sarja,2500,1997,350000,Bensiini,Automaatti
9202,BMW,Z4,16900,2003,107000,Bensiini,Manuaali
9203,KIA,Cee'd,9800,2013,150000,Diesel,Automaatti
9204,Volvo,XC60,64500,2020,12000,Bensiini,Automaatti
9206,Toyota,Auris,5990,2007,194000,Bensiini,Manuaali
9207,Volvo,S60,44900,2019,20000,Bensiini,Automaatti
9208,BMW,523,16900,2010,171000,Bensiini,Automaatti
9209,Citroen,C4,1800,2010,189000,Diesel,Manuaali
9210,Audi,A5,10990,2007,361000,Diesel,Manuaali
9211,Volkswagen,Arteon,46900,2020,12500,Diesel,Automaatti
9212,Opel,Mokka,15980,2017,91000,Bensiini,Manuaali
9213,Ford,Mondeo,38900,2020,32900,Diesel,Automaatti
9214,Opel,Mokka,11850,2013,122000,Diesel,Automaatti
9215,Ford,Maverick,3790,2005,270000,Bensiini,Automaatti
9216,Land Rover,Freelander,4450,2006,319000,Diesel,Automaatti
9217,Porsche,911,66890,2007,57000,Bensiini,Automaatti
9219,Toyota,Avensis,3290,2003,237000,Bensiini,Manuaali
9220,Mazda,6,3950,2008,180000,Bensiini,Manuaali
9221,Toyota,Corolla,1950,2005,480000,Diesel,Manuaali
9222,Volvo,V70,4990,2004,304000,Bensiini,Automaatti
9223,Mercedes-Benz,E 300,47900,2020,23000,Diesel,Automaatti
9224,Mazda,6,650,2003,276000,Bensiini,Manuaali
9225,Hyundai,i30,8900,2013,106000,Diesel,Manuaali
9226,Nissan,Note,6200,2010,100700,Bensiini,Manuaali
9227,BMW,X2,42900,2020,6000,Bensiini,Automaatti
9229,BMW,116,18800,2017,58000,Diesel,Automaatti
9230,Mercedes-Benz,ML 280,9800,2006,301000,Diesel,Automaatti
9231,BMW,5-sarja,5900,2006,310800,Diesel,-
9232,Renault,Kadjar,17800,2017,24000,Bensiini,Manuaali
9233,Mercedes-Benz,E 250,23900,2013,204000,Diesel,Automaatti
9234,Volvo,XC60,54680,2018,55500,Hybridi,Automaatti
9235,Volvo,V40,17900,2017,96000,Diesel,Manuaali
9236,Toyota,Auris,4990,2008,261000,Bensiini,Manuaali
9237,Volkswagen,Tiguan,24900,2017,196000,Diesel,Automaatti
9238,Peugeot,307,1200,2007,300000,Bensiini,-
9239,Volkswagen,Passat,4900,2006,250000,Bensiini,Manuaali
9240,Volkswagen,Golf,18450,2017,54000,Bensiini,Automaatti
9241,Volvo,S90,39800,2018,42000,Diesel,Automaatti
9242,Hyundai,Kona,36900,2020,20100,Sähkö,Automaatti
9243,Nissan,Qashqai+2,8700,2011,195000,Bensiini,Manuaali
9244,Nissan,Qashqai,17600,2017,40000,Bensiini,Manuaali
9245,Honda,Civic,14980,2016,115000,Bensiini,Automaatti
9246,Opel,Insignia,32900,2017,48000,Bensiini,Automaatti
9247,Peugeot,3008,6490,2011,198000,Diesel,Automaatti
9248,Toyota,Corolla,3500,1988,51000,Bensiini,Manuaali
9249,Mitsubishi,ASX,11900,2014,134000,Bensiini,Manuaali
9250,Suzuki,Swift,1500,1999,160000,Bensiini,Manuaali
9251,Toyota,Corolla 1.3 XL,1200,1989,221000,Bensiini,Manuaali
9252,Toyota,RAV4,45800,2020,34000,Hybridi,Automaatti
9253,Mercedes-Benz,C 350,30900,2018,145506,Hybridi,Automaatti
9254,Mercedes-Benz,R-sarja,6888,2006,283000,Diesel,Automaatti
9255,KIA,Cee'd,15900,2016,35000,Bensiini,Automaatti
9256,KIA,Sorento,22890,2015,86000,Diesel,Manuaali
9258,Fiat,Tipo,15900,2018,45500,Bensiini,Manuaali
9260,Honda,CR-V,3890,2003,367000,Bensiini,Automaatti
9261,BMW,X1,31900,2016,113588,Diesel,Automaatti
9262,Mitsubishi,Carisma,850,2000,240000,Bensiini,Manuaali
9263,Volvo,XC70,14900,2010,249000,Diesel,Automaatti
9264,Skoda,Fabia,11900,2016,65000,Bensiini,Manuaali
9265,Mercedes-Benz,E-sarja,4300,2003,351000,Diesel,-
9266,Mercedes-Benz,GLK 220,24900,2013,161000,Diesel,Automaatti
9267,Mini,One,17900,2016,71000,Bensiini,Automaatti
9268,Ford,C-Max,7500,2011,204000,Diesel,Automaatti
9269,Mercedes-Benz,C-sarja,2690,2001,298723,Bensiini,-
9270,Toyota,Yaris,820,1998,327000,Bensiini,-
9271,BMW,530,11900,2007,276000,Diesel,Automaatti
9272,Audi,A6,27800,2016,133000,Diesel,Automaatti
9273,Peugeot,205,800,1990,290000,Bensiini,-
9274,Citroen,C5,6280,2008,146000,Bensiini,Manuaali
9275,Volkswagen,Passat,850,1995,396000,Bensiini,-
9276,Honda,Civic,13200,2017,111000,Diesel,Manuaali
9277,Volvo,V90,39900,2017,92000,Diesel,Automaatti
9278,KIA,Cee'd,13980,2015,95000,Diesel,Manuaali
9279,Volkswagen,Golf,15950,2013,69000,Bensiini,Automaatti
9280,Renault,Megane,1590,2001,195000,Bensiini,Manuaali
9281,KIA,Venga,12900,2016,41000,Bensiini,Automaatti
9282,Chrysler,300M,1650,1999,254304,Bensiini,Automaatti
9283,Mercedes-Benz,E 200,26900,2013,54000,Diesel,Automaatti
9284,Toyota,Auris,17400,2018,26000,Bensiini,Manuaali
9285,KIA,Opirus,1900,2006,175000,Bensiini,-
9286,Mercedes-Benz,300,3490,0,454000,-,-
9287,Citroen,Berlingo,10400,2015,103000,Diesel,Automaatti
9288,Nissan,Qashqai,7400,2008,155000,Bensiini,Manuaali
9289,KIA,Sportage,20890,2018,55000,Bensiini,Manuaali
9290,Citroen,Xsara,300,2000,239000,Bensiini,-
9291,Audi,A4,26890,2018,79000,Diesel,Automaatti
9292,Land Rover,Range Rover Sport,51800,2013,117000,Diesel,Automaatti
9293,Oldsmobile,omega,800,1981,58000,Bensiini,Automaatti
9294,Volkswagen,Passat,7100,2011,307000,Diesel,Manuaali
9295,Toyota,RAV4,12400,2007,52434,Diesel,-
9296,Volvo,S70,1900,1998,403000,Bensiini,Manuaali
9297,Mercedes-Benz,E-sarja,1,1995,800000,Diesel,-
9298,Mazda,3,3490,0,139000,Bensiini,-
9299,Ford,Mustang,18500,2007,98000,Bensiini,Automaatti
9300,Hyundai,i40,9300,2015,273000,Diesel,Automaatti
9301,Mercedes-Benz,E 220,28400,2014,68000,Diesel,Automaatti
9302,Toyota,Avensis,6850,2010,283000,Diesel,Manuaali
9303,Mercedes-Benz,C 200,19900,2010,92000,Bensiini,Automaatti
9304,BMW,330,14850,2008,156500,Diesel,Automaatti
9305,Mercedes-Benz,B 180,10990,2011,194000,Bensiini,Automaatti
9306,Audi,A4,22790,2016,138000,Diesel,Automaatti
9307,BMW,530,25990,2011,170000,Diesel,Automaatti
9308,BMW,5-sarja,5400,2007,328000,Diesel,Automaatti
9309,Volvo,V60,40870,2020,18000,Diesel,Automaatti
9310,Audi,A6,6990,2005,260000,Diesel,Automaatti
9311,BMW,530,42990,2019,48000,Bensiini,Automaatti
9312,Citroen,Berlingo,4900,2013,240000,Diesel,Automaatti
9313,Mercedes-Benz,C 320,10480,2008,278000,Diesel,Automaatti
9314,Volkswagen,Tiguan,25450,2018,126000,Bensiini,Manuaali
9315,Audi,A8,54900,2014,67000,Bensiini,Automaatti
9316,Audi,E-tron,67900,2019,28300,Sähkö,Automaatti
9319,Toyota,RAV4,33600,2018,69000,Hybridi,Automaatti
9320,KIA,Cee'd,12900,2016,74000,Bensiini,Manuaali
9322,Volkswagen,Tiguan,34900,2017,107000,Diesel,Automaatti
9323,Audi,A4,4500,2002,175781,Bensiini,Automaatti
9324,Volkswagen,Passat,23900,2018,52000,Diesel,Automaatti
9325,Toyota,RAV4,28490,2017,107000,Bensiini,Automaatti
9326,SEAT,Arona,12800,2019,102000,Diesel,Manuaali
9327,Tesla,Model 3,55490,2019,25000,Sähkö,Automaatti
9328,Chrysler,Saratoga,1000,1990,167000,-,-
9329,Audi,A6,6990,2010,281000,Diesel,Automaatti
9330,Opel,Grandland X,39800,2021,2000,Bensiini,Automaatti
9331,Opel,Zafira,57800,2021,1000,Sähkö,Automaatti
9332,Mercedes-Benz,C 220,22700,2016,203000,Diesel,Automaatti
9333,Toyota,Aygo,2100,2006,265000,Bensiini,Manuaali
9334,Audi,A3,27400,2017,107000,Bensiini,Automaatti
9335,Audi,A4,20490,2015,143000,Diesel,Automaatti
9337,Citroen,Xsara,690,2003,310000,Bensiini,-
9338,Volvo,V90,25740,2018,142000,Diesel,Automaatti
9339,Lexus,NX,33800,2015,113000,Hybridi,Automaatti
9340,Volkswagen,Tiguan,37800,2016,61000,Bensiini,Automaatti
9341,Ford,Escort,400,1985,240000,Bensiini,-
9342,Fiat,Uno,500,1988,250000,Bensiini,Manuaali
9343,Mercedes-Benz,E 300,47500,2019,29900,Hybridi,Automaatti
9344,Toyota,Auris,21790,2019,40500,Bensiini,Automaatti
9345,Toyota,Corolla,31790,2021,3000,Hybridi,Automaatti
9346,Honda,Accord,7700,2008,220000,Bensiini,Manuaali
9347,BMW,530,37900,2018,170000,Diesel,Automaatti
9348,Nissan,Qashqai+2,14900,2011,93000,Diesel,Automaatti
9349,Volvo,V60,18900,2013,163000,Hybridi,Automaatti
9350,Volkswagen,Arteon,25900,2018,126000,Bensiini,Manuaali
9352,KIA,Sorento,5750,2005,163000,Bensiini,Manuaali
9353,Nissan,Qashqai,10000,0,199000,Bensiini,Manuaali
9354,Ford,Focus,10890,2014,73000,Bensiini,Manuaali
9355,Nissan,Micra,4490,2011,188000,Bensiini,Manuaali
9356,Peugeot,5008,38500,2019,42000,Bensiini,Automaatti
9357,Honda,CR-V,2800,2003,367000,Bensiini,-
9358,Skoda,Octavia,4290,2006,189900,Bensiini,Manuaali
9359,Mitsubishi,Outlander,21900,2016,155000,Hybridi,Automaatti
